   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	50636	18655	4085	7869	1259	467	486	3943	4429	36764	72.6045
Begumganj	101742	37888	6920	16734	3613	807	847	8630	9477	75439	74.1474
Companiganj	45526	16151	3280	6659	1958	636	870	2667	3537	32221	70.7749
Sudharam (Sadar)	87803	28516	8343	17235	1777	1665	1067	6327	7394	64930	73.9496
Hatiya	61684	21420	2601	15275	845	292	1974	1430	3404	43837	71.0671
Chatkhil	43645	15914	2169	5665	1743	842	300	3259	3559	29892	68.4889
Subarna Char	36021	11173	4197	5883	493	1401	914	2431	3345	26492	73.5460
Sonaimuri	59444	24016	4291	7903	1941	466	332	5355	5687	44304	74.5307
Kabirhat	29078	10539	1777	4402	749	361	190	2518	2708	20536	70.6238

 
