   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	51338	19308	4167	8077	1304	574	490	4009	4499	37929	73.8809
Begumganj	103237	39079	7413	17625	3792	854	869	8800	9669	78432	75.9728
Companiganj	46409	16411	3364	6823	1981	614	894	2715	3609	32802	70.6803
Sudharam (Sadar)	86087	28080	8401	16941	1809	1801	932	6489	7421	64453	74.8696
Hatiya	62938	21903	2805	15954	937	243	1975	1417	3392	45234	71.8707
Chatkhil	44129	16303	2292	5987	1832	894	309	3440	3749	31057	70.3778
Subarna Char	39951	12427	4338	7028	490	1611	911	2463	3374	29268	73.2597
Sonaimuri	60601	24321	4405	8220	1980	456	334	5613	5947	45329	74.7991
Kabirhat	29679	10922	1914	4705	771	360	197	2654	2851	21523	72.5193

 
