   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	52712	22070	4058	9159	1739	1780	2457	4362	6819	45625	86.5552
Fakirhat	29511	11411	2124	4493	2420	674	878	3274	4152	25274	85.6426
Sarankhola	20498	7469	1330	4574	943	326	1289	625	1914	16556	80.7689
Morralganj	62172	27090	3471	10248	2805	799	3171	2924	6095	50508	81.2391
Kachua	19782	7768	1547	2848	921	1059	1133	1360	2493	16636	84.0967
Mollahat	26127	10093	1781	3327	1285	380	828	1780	2608	19474	74.5359
Rampal	32783	15488	2512	2658	1001	1144	1689	2336	4025	26828	81.8351
Chitalmari	26335	9020	2001	4575	642	629	706	1622	2328	19195	72.8878
Mongla	25909	11987	2457	2958	513	678	1485	1448	2933	21526	83.0831

 
