   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:30
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	17252	6416	879	1339	597	13	26	1811	1837	11081	64.2302
Bahubal	30240	11155	2081	2713	1316	572	328	1630	1958	19795	65.4597
Madhabpur	54838	24511	3245	3954	2558	613	1615	2993	4608	39489	72.0103
Lakhai	24031	8452	2333	3158	531	36	49	1587	1636	16146	67.1882
Habiganj Sadar	52060	22434	3420	4103	1691	422	1127	3003	4130	36200	69.5352
Baniachhong	48961	17492	4398	5749	1429	72	783	2233	3016	32156	65.6768
Chunarughat	52758	22620	2724	5592	2351	230	1799	2779	4578	38095	72.2071
Nabiganj	48813	16611	1547	7077	3602	1251	1773	2272	4045	34133	69.9260

 
