   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	101350	35824	10434	19616	2528	2987	2007	5487	7494	78883	77.8323
Chouddagram	82275	30109	3327	16428	2111	1578	509	6370	6879	60432	73.4512
Barura	78605	32316	4065	14632	2053	1475	1210	4862	6072	60613	77.1109
Laksham	52321	21653	2487	9123	593	725	313	3958	4271	38852	74.2570
Burichong	56761	22627	4386	7916	1880	1407	1168	4140	5308	43524	76.6794
Brahmanpara	37781	12695	2162	5739	1356	1274	481	3504	3985	27211	72.0230
Homna	36491	11533	3029	7808	2359	621	275	2481	2756	28106	77.0217
Muradnagar	103850	37402	8558	17335	4345	1198	775	8095	8870	77708	74.8272
Debidwar	87224	34719	6271	13885	2657	1338	860	6222	7082	65952	75.6122
Daudkandi	65943	21976	4947	12875	3099	1588	509	6061	6570	51055	77.4229
Chandina	71235	26923	3597	13114	2095	703	1915	3919	5834	52266	73.3712
Nangolkot	71691	20482	5944	14374	1644	1376	257	6822	7079	50899	70.9978
Meghna	19785	5882	1033	4654	634	210	89	1802	1891	14304	72.2972
Titash	34672	9425	3042	7038	1329	734	309	3143	3452	25020	72.1620
Comilla Sadar South	74879	30737	3449	11929	1581	1029	963	5410	6373	55098	73.5827
Monohargonj	46667	17848	3379	7090	745	468	343	3575	3918	33448	71.6738

 
