   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	42071	17343	3442	4777	417	780	485	5405	5890	32649	77.6045
Poba (Sadar)	68348	19660	5786	15413	1006	1271	771	11891	12662	55798	81.6381
Mohanpur	40091	17761	1912	7183	606	807	751	3842	4593	32862	81.9685
Puthiya	47493	18250	3710	5837	482	462	264	7479	7743	36484	76.8197
Bagmara	93661	40980	5606	13334	1736	1412	2537	8748	11285	74353	79.3852
Charghat	46805	18994	3263	7834	922	590	363	5768	6131	37734	80.6196
Boalia	100722	34568	26635	12666	353	203	265	3507	3772	78197	77.6365
Tanore	42832	17130	2030	4767	506	1352	1050	5652	6702	32487	75.8475
Godagari	65908	18134	4838	11810	1115	556	1987	11280	13267	49720	75.4385
Bagha	41184	14051	3369	9227	508	646	255	6036	6291	34092	82.7797

 
