   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:32
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	78212	28754	5929	13446	1419	1892	1212	2922	4134	55574	71.0556
Uzirpur	43764	19088	2091	6450	977	1056	559	3217	3776	33438	76.4053
Bakerganj	58642	20398	2835	8972	2184	433	1056	4858	5914	40736	69.4656
Babuganj	27127	10419	1128	4460	587	436	465	1285	1750	18780	69.2299
Mehendiganj	54616	19041	3982	8431	1821	641	2149	2319	4468	38384	70.2798
Gournadi	34079	13947	2343	4113	791	541	276	3083	3359	25094	73.6348
Muladi	33055	12100	2410	6488	1600	248	307	1393	1700	24546	74.2581
Hizla	22805	7783	1603	5216	831	126	348	608	956	16515	72.4183
Agailjhara	27204	11623	1388	2431	871	307	260	3118	3378	19998	73.5112
Banaripara	26719	11639	1049	2956	1135	398	252	1604	1856	19033	71.2340

 
