   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:40
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22586	7349	614	7400	463	627	245	650	895	17348	76.8086
Moheshkhali	51259	23733	1081	9165	877	1066	2030	1817	3847	39769	77.5844
Coxs Bazar Sadar	71920	24517	5780	12640	2547	3026	2252	2735	4987	53497	74.3840
Ramu	41371	11483	1946	10897	2191	772	2131	1889	4020	31309	75.6786
Chakaria	77207	30005	3715	19819	2099	1906	1105	3382	4487	62031	80.3438
Ukhiya	32907	14842	1181	6875	400	513	489	862	1351	25162	76.4640
Teknaf	41505	12731	1795	12158	355	611	1122	935	2057	29707	71.5745
Pekua	26735	8000	496	7551	487	266	429	1110	1539	18339	68.5955

 
