   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	84189	29159	8051	14516	2296	1999	2288	5916	8204	64225	76.2867
Chouddagram	83909	30975	3766	16638	2761	1450	766	6959	7725	63315	75.4567
Barura	81911	31957	4417	15642	2467	2208	1744	5336	7080	63771	77.8540
Laksham	53549	22416	2760	9491	567	570	429	4448	4877	40681	75.9697
Burichong	61325	24138	5319	8423	2194	2694	1750	4488	6238	49006	79.9119
Brahmanpara	38920	13978	2321	6265	1481	1473	601	3887	4488	30006	77.0966
Homna	38580	11677	3348	7993	2177	623	366	2682	3048	28866	74.8212
Muradnagar	106159	37951	8657	18687	4021	2265	863	8369	9232	80813	76.1245
Debidwar	89796	35417	6468	15101	3117	1489	1141	6832	7973	69565	77.4700
Daudkandi	68445	22412	5225	12560	3103	1726	803	6649	7452	52478	76.6718
Chandina	73422	27613	4143	13575	2099	931	2289	4186	6475	54836	74.6861
Nangolkot	73875	23480	6118	14774	1786	1654	284	7557	7841	55653	75.3340
Meghna	21080	6804	1314	5218	588	280	104	1956	2060	16264	77.1537
Titash	35729	9858	3193	7448	1587	934	407	3642	4049	27069	75.7620
Comilla Sadar South	78579	32686	4113	12820	1853	1463	1327	5827	7154	60089	76.4695
Monohargonj	47005	17845	3818	7494	852	552	387	4156	4543	35104	74.6814

 
