   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:24
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	31168	13339	2767	3199	1082	989	822	1458	2280	23656	75.8984
Dumuria	62950	26477	3202	7090	1895	1342	2929	5311	8240	48246	76.6418
Khulna Sadar	172327	69404	18111	43223	4198	3041	1616	1739	3355	141332	82.0138
Dacope	30954	17355	962	2167	533	390	375	2707	3082	24489	79.1142
Terokhada	23311	10160	2488	2675	1102	1011	475	707	1182	18618	79.8679
Fultala	25017	10188	2374	4492	737	620	1072	1486	2558	20969	83.8190
Batiaghata	32891	13958	1791	4163	2205	583	1500	1532	3032	25732	78.2342
Paikgachha	54064	29080	1560	6498	1234	701	810	4089	4899	43972	81.3332
Rupsha	34859	14494	2204	4365	1863	758	1286	1813	3099	26783	76.8324
Koyra	40521	23392	1153	3127	601	756	915	2318	3233	32262	79.6180

 
