   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	59074	22358	3880	9178	2645	3040	1689	5093	6782	47883	81.0560
Bhariab Bazar	55397	22311	2840	8497	2062	3087	901	4728	5629	44426	80.1957
Austagram	29019	10531	1787	4666	2023	1128	397	3066	3463	23598	81.3191
Kishoreganj Sadar	70550	30550	4507	9055	2190	3532	2610	4464	7074	56908	80.6634
Hossainpur	36621	16610	1825	4386	1508	1985	497	2436	2933	29247	79.8640
Nikli	26367	10784	1546	3046	1632	1291	211	3001	3212	21511	81.5830
Bazitpur	44100	19747	3343	4282	1014	1444	1189	2804	3993	33823	76.6961
Pakundia	41867	17853	3026	4987	1526	2093	1728	2234	3962	33447	79.8887
Itna	32102	16663	2191	2628	668	877	698	2504	3202	26229	81.7052
Kuliarchar	33075	13747	1291	4036	1193	2397	1249	2436	3685	26349	79.6644
Tarail	28885	13583	1615	2671	768	1256	668	1757	2425	22318	77.2650
Karimganj	52541	23401	3035	5727	1873	2867	1309	3627	4936	41839	79.6311
Mithamoin	23546	10217	1603	2530	889	578	839	1781	2620	18437	78.3020

 
