   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:30
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33139	14056	1141	3889	272	664	1560	4046	5606	25628	77.3349
Kaharole	33266	13483	582	4360	403	376	1473	5071	6544	25748	77.4003
Fulbari	35070	15575	1547	2095	453	513	2897	4003	6900	27083	77.2255
Khanshama	36744	15615	564	5683	360	779	1556	4238	5794	28795	78.3665
Dinajpur Sadar	93446	37354	6617	10027	1100	1675	6886	7931	14817	71590	76.6111
Hakimpur	18995	8501	1258	1935	257	366	1495	1010	2505	14822	78.0311
Birganj	65302	28039	1357	7038	420	858	3105	7741	10846	48558	74.3591
Ghoraghat	24643	12271	1203	1701	623	255	1499	1659	3158	19211	77.9572
Birol	53658	24829	1506	4576	750	912	2413	6649	9062	41635	77.5933
Chirir Bandar	61120	28214	1439	5447	516	795	3431	7936	11367	47778	78.1708
Parbatipur	78883	32827	3991	10324	864	1110	5252	9062	14314	63430	80.4102
Nawabganj	47796	21768	1319	5814	893	346	3169	2716	5885	36025	75.3724
Birampur	35178	15269	1312	2489	1099	488	3955	2525	6480	27137	77.1420

 
