   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	50443	18515	4009	7682	1215	441	482	3885	4367	36229	71.8217
Begumganj	101157	37785	6869	16433	3563	779	823	8508	9331	74760	73.9049
Companiganj	45271	15738	3099	6572	1954	634	848	2614	3462	31459	69.4904
Sudharam (Sadar)	87566	28617	8360	17151	1760	1652	1103	6357	7460	65000	74.2297
Hatiya	61094	21111	2587	14918	800	306	1948	1425	3373	43095	70.5388
Chatkhil	43416	15846	2145	5639	1724	831	297	3180	3477	29662	68.3204
Subarna Char	35927	11069	4196	5850	479	1299	894	2398	3292	26185	72.8839
Sonaimuri	59284	24115	4259	7828	1913	478	325	5251	5576	44169	74.5041
Kabirhat	28978	10335	1713	4215	711	352	189	2430	2619	19945	68.8281

 
