   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:03
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	15176	5093	1348	1891	597	2151	845	791	1636	12716	83.7902
Kawkhali	11947	4670	801	2162	515	1135	251	705	956	10239	85.7035
Rangamati Sadar	19868	7289	1511	2827	1648	2034	594	871	1465	16774	84.4272
Baghaichhari	11662	5677	804	1372	670	641	57	571	628	9792	83.9650
Barkal	7312	3101	380	1267	407	425	313	258	571	6151	84.1220
Naniarchar	9090	3640	464	1298	351	845	435	542	977	7575	83.3333
Jurachhari	4404	1906	270	565	246	319	218	137	355	3661	83.1290
Kaptai	11034	4029	1068	2054	251	889	110	701	811	9102	82.4905
Rajasthali	4700	1956	117	645	165	682	182	156	338	3903	83.0426
Belaichhari	4948	2411	163	701	162	413	21	249	270	4120	83.2660

 
