   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	67539	20726	5631	13089	2231	1791	2675	6922	9597	53065	78.5694
Jessore Sadar	144900	46770	11259	29839	5625	5732	5769	11486	17255	116480	80.3865
Sarsa	77310	25478	5440	18553	1339	2106	2190	5140	7330	60246	77.9278
Keshobpur	57910	19897	2899	13360	1345	2068	2904	4881	7785	47354	81.7717
Bagherpara	45590	18156	3094	6762	1960	2761	1536	4036	5572	38305	84.0206
Monirampur	94100	29056	4237	26953	2495	2640	6436	7754	14190	79571	84.5600
Abhaynagar	56452	16633	3825	11974	1518	1552	2299	5989	8288	43790	77.5703
Chowgachha	54848	17856	4187	10153	1596	1786	2032	6030	8062	43640	79.5653

 
