   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	88898	26399	10208	15827	5629	2909	875	7048	7923	68895	77.4989
Nasirnagar	55116	22071	3613	7050	838	870	1051	5265	6316	40758	73.9495
Nabinagar	89505	30681	9537	13865	3033	717	804	7812	8616	66449	74.2405
Kashba	64257	20142	7133	10068	4065	1584	695	5619	6314	49306	76.7325
Sarail	51847	16640	4378	9308	2090	2503	443	3584	4027	38946	75.1172
Bancharampur	56410	16279	3632	12012	2766	2191	254	5113	5367	42247	74.8927
Akhaura	29024	9626	1688	4872	1057	822	971	2494	3465	21530	74.1800
Ashuganj	27293	8232	2838	4077	1845	772	183	3305	3488	21252	77.8661
Bijoy Nagar	47382	14640	3369	8934	3207	1279	933	3956	4889	36318	76.6494

 
