   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	27560	12853	902	2801	494	485	1801	1538	3339	20874	75.7402
Kalmakanda	48019	22982	2754	4882	1329	829	1899	1637	3536	36312	75.6201
Modan	25670	12377	757	2107	549	648	1230	776	2006	18444	71.8504
Purbadhala	56204	23215	1782	8242	1486	1776	1953	3516	5469	41970	74.6744
Kendua	56793	24565	1594	6052	2072	721	2564	4996	7560	42564	74.9459
Netrokona Sadar	58465	23453	2324	7514	1076	1510	3543	4027	7570	43447	74.3128
Durgapur	44296	17015	1879	7613	1837	855	1833	3321	5154	34353	77.5533
Barhatta	33258	14567	1767	4181	1454	438	1349	2134	3483	25890	77.8459
Mohonganj	30560	12905	1232	3500	1157	484	1534	2221	3755	23033	75.3698
Khaliajhuri	16471	6916	1553	2112	444	161	381	1380	1761	12947	78.6048

 
