   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	32378	13440	1091	3316	183	703	1319	4090	5409	24142	74.5630
Kaharole	32419	13246	511	3641	392	472	1293	4931	6224	24486	75.5298
Fulbari	34963	15282	1315	1713	458	978	2316	4219	6535	26281	75.1680
Khanshama	35465	16250	407	4082	321	1051	1307	4326	5633	27744	78.2292
Dinajpur Sadar	91872	38248	5852	10510	931	1859	5332	7508	12840	70240	76.4542
Hakimpur	18521	8442	1038	1537	249	449	1353	1028	2381	14096	76.1082
Birganj	61311	28402	1317	5861	467	1174	2600	7308	9908	47129	76.8688
Ghoraghat	24183	12065	1170	1414	567	302	1238	1579	2817	18335	75.8177
Birol	53536	25825	1299	3741	525	1022	2101	6135	8236	40648	75.9265
Chirir Bandar	59921	28569	846	4659	398	1071	2835	8115	10950	46493	77.5905
Parbatipur	75369	31379	3400	9958	630	1290	4045	8783	12828	59485	78.9250
Nawabganj	46684	22336	1027	4354	766	411	2548	2471	5019	33913	72.6437
Birampur	34645	15242	1148	2037	1185	698	3198	2643	5841	26151	75.4828

 
