   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	64453	24036	3823	10778	2246	1147	2678	5592	8270	50300	78.0414
Jessore Sadar	136715	46041	9661	26792	4558	3847	5102	9140	14242	105141	76.9052
Sarsa	74287	27412	4554	15633	1723	1026	2011	3726	5737	56085	75.4977
Keshobpur	56208	20603	2736	11815	1485	1010	2582	3970	6552	44201	78.6383
Bagherpara	45253	18735	3031	6712	2063	827	1465	4234	5699	37067	81.9106
Monirampur	91139	29897	3712	25741	2591	1802	6377	6132	12509	76252	83.6656
Abhaynagar	54203	17828	3094	11664	2064	811	2082	4596	6678	42139	77.7429
Chowgachha	51147	17954	3278	9696	1833	725	1349	4876	6225	39711	77.6409

 
