   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:39
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	45436	15703	1562	9994	1550	377	364	3297	3661	32847	72.2929
Matlab (South)	40978	13342	2280	10004	655	350	402	2548	2950	29581	72.1875
Hajiganj	59364	23156	2099	12680	1640	702	459	3649	4108	44385	74.7675
Chandpur Sadar	68059	26388	2520	13906	1978	1665	927	4513	5440	51897	76.2530
Kachua	75082	27731	3984	15143	1632	1605	1084	4811	5895	55990	74.5718
Faridganj	79254	31544	4295	13617	1664	1400	518	5679	6197	58717	74.0871
Hemchar	18340	7193	552	3324	565	384	145	1592	1737	13755	75.0000
Motlab (North)	56495	20834	2811	9161	1297	890	266	6526	6792	41785	73.9623

 
