   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	46213	16160	1697	10258	1552	519	382	3374	3756	33942	73.4469
Matlab (South)	40985	13749	2463	9815	661	463	440	2580	3020	30171	73.6147
Hajiganj	59824	23599	2172	12746	1685	843	517	3848	4365	45410	75.9060
Chandpur Sadar	69194	27001	2778	14107	2136	2171	1040	4632	5672	53865	77.8463
Kachua	76434	26216	3980	15159	1711	1595	1251	4995	6246	54907	71.8358
Faridganj	80381	31864	4728	13941	1747	1664	575	5900	6475	60419	75.1658
Hemchar	18583	7486	637	3399	584	375	192	1570	1762	14243	76.6453
Motlab (North)	56544	21191	3069	8921	1253	1231	269	5974	6243	41908	74.1157

 
