   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	68360	20761	5895	13364	2293	1773	2722	7216	9938	54024	79.0287
Jessore Sadar	147079	46808	11685	30155	5837	6368	5856	11989	17845	118698	80.7036
Sarsa	79053	25193	5943	18687	1325	2266	2117	5237	7354	60768	76.8699
Keshobpur	58624	19886	3003	13534	1369	2125	2914	5015	7929	47846	81.6150
Bagherpara	46468	18262	2944	6793	2004	2959	1411	4250	5661	38623	83.1174
Monirampur	94499	28861	4205	26408	2602	2713	6305	7921	14226	79015	83.6146
Abhaynagar	57290	16765	3904	12186	1554	1805	2393	6257	8650	44864	78.3104
Chowgachha	55355	17842	4396	10231	1691	1939	2078	6169	8247	44346	80.1120

 
