   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:27
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	80252	28459	5522	13407	1586	1696	1250	3717	4967	55637	69.3279
Uzirpur	45873	18765	1564	6115	1011	731	592	3848	4440	32626	71.1224
Bakerganj	60651	21285	2632	7996	2736	396	1038	6020	7058	42103	69.4185
Babuganj	28824	10298	1150	4599	1069	472	521	1662	2183	19771	68.5921
Mehendiganj	54123	19168	3750	7499	1880	674	1934	2664	4598	37569	69.4141
Gournadi	34338	13802	1160	3922	944	420	351	3308	3659	23907	69.6226
Muladi	32230	11922	2343	5621	1710	322	270	1458	1728	23646	73.3664
Hizla	21739	7587	1480	4138	764	166	298	586	884	15019	69.0878
Agailjhara	27831	11236	1288	2510	1043	272	217	3891	4108	20457	73.5044
Banaripara	27864	11701	1077	3394	1469	252	230	1931	2161	20054	71.9710

 
