   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	19984	9126	1147	1821	174	218	205	2441	2646	15132	75.7206
Bahubal	35360	15804	2771	4250	946	1081	1082	2518	3600	28452	80.4638
Madhabpur	63243	31251	3741	5006	1343	1578	2413	4251	6664	49583	78.4008
Lakhai	28939	12936	2087	3348	487	974	445	2559	3004	22836	78.9108
Habiganj Sadar	61816	24684	4805	8611	2396	2060	2434	5686	8120	50676	81.9788
Baniachhong	57018	24167	4334	8814	1113	1076	1840	4146	5986	45490	79.7818
Chunarughat	61463	27323	4202	7760	1884	708	3104	3596	6700	48577	79.0345
Nabiganj	59293	23266	3064	7961	3005	2265	3127	3838	6965	46526	78.4679

 
