   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	28594	12930	1009	2730	710	491	1220	1624	2844	20714	72.4418
Kalmakanda	42886	19468	1664	3303	968	487	1109	1634	2743	28633	66.7654
Modan	28286	13474	770	1793	717	446	907	1203	2110	19310	68.2670
Purbadhala	59341	26777	1111	7112	1632	1357	1542	3453	4995	42984	72.4356
Kendua	54096	23298	946	4265	1763	702	1399	4078	5477	36451	67.3821
Netrokona Sadar	64475	26316	2898	6072	1486	1480	3200	5239	8439	46691	72.4172
Durgapur	42558	16008	965	5873	1948	1233	1374	3525	4899	30926	72.6679
Barhatta	31189	14196	1160	2265	1375	405	1061	1793	2854	22255	71.3553
Mohonganj	32843	14311	1561	2983	1926	274	974	1776	2750	23805	72.4812
Khaliajhuri	12235	4836	1188	1387	343	237	208	825	1033	9024	73.7556

 
