   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	101882	35976	10473	19832	2577	2993	1975	5472	7447	79298	77.8332
Chouddagram	82116	30062	3300	16355	2085	1578	501	6340	6841	60221	73.3365
Barura	78347	32311	4040	14653	2052	1438	1187	4841	6028	60522	77.2487
Laksham	52255	21623	2496	9122	594	726	301	3943	4244	38805	74.2608
Burichong	56617	22523	4342	7882	1857	1374	1129	4133	5262	43240	76.3728
Brahmanpara	37712	12658	2166	5732	1382	1255	481	3482	3963	27156	72.0089
Homna	36433	11429	3031	7782	2356	615	273	2474	2747	27960	76.7436
Muradnagar	103701	37415	8507	17244	4323	1161	774	8059	8833	77483	74.7177
Debidwar	87156	34617	6260	13804	2675	1331	845	6186	7031	65718	75.4027
Daudkandi	65886	21873	4923	12850	3092	1568	504	6017	6521	50827	77.1439
Chandina	71088	26910	3610	13069	2092	695	1886	3898	5784	52160	73.3738
Nangolkot	71753	20485	5945	14294	1641	1365	257	6798	7055	50785	70.7775
Meghna	19770	5866	1033	4621	635	209	89	1795	1884	14248	72.0688
Titash	34629	9390	3035	7016	1314	735	303	3103	3406	24896	71.8935
Comilla Sadar South	74735	29669	3447	12868	1565	996	943	5388	6331	54876	73.4274
Monohargonj	46623	17871	3380	7087	752	459	339	3573	3912	33461	71.7693

 
