   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	53318	20191	4313	8495	1400	1180	542	4272	4814	40393	75.7587
Begumganj	108305	38812	7995	18500	4627	2279	918	9438	10356	82569	76.2375
Companiganj	48616	16658	3516	7040	1948	955	921	2732	3653	33770	69.4627
Sudharam (Sadar)	87495	28177	8560	17309	2253	2693	971	6652	7623	66615	76.1358
Hatiya	72135	26945	3613	17564	1113	1684	2086	1557	3643	54562	75.6387
Chatkhil	44601	16736	2581	5930	1822	1387	314	3612	3926	32382	72.6038
Subarna Char	51122	16586	4838	9734	837	2507	1174	2817	3991	38493	75.2963
Sonaimuri	63888	25623	4828	9363	2018	778	334	6158	6492	49102	76.8564
Kabirhat	35321	12750	2388	6863	869	1107	184	3097	3281	27258	77.1722

 
