   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	79841	27796	5274	12933	1553	1664	1089	3666	4755	53975	67.6031
Uzirpur	45461	18375	1413	5778	1003	737	538	3774	4312	31618	69.5497
Bakerganj	60399	21184	2521	7494	2620	408	947	5891	6838	41065	67.9895
Babuganj	28752	10156	1166	4467	1068	451	500	1629	2129	19437	67.6023
Mehendiganj	54192	19241	3716	6861	1841	672	1795	2687	4482	36813	67.9307
Gournadi	34251	13937	1176	3801	944	379	235	3383	3618	23855	69.6476
Muladi	33215	12252	2426	5349	1680	331	234	1473	1707	23745	71.4888
Hizla	21584	7509	1426	3876	740	171	274	595	869	14591	67.6010
Agailjhara	27633	11419	1274	2289	1043	284	161	3820	3981	20290	73.4267
Banaripara	27610	11462	1044	2981	1343	241	214	1877	2091	19162	69.4024

 
