   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	80672	30500	6817	13251	1631	2872	1547	3229	4776	59847	74.1856
Uzirpur	45520	18753	2124	6280	1070	1990	708	3498	4206	34423	75.6217
Bakerganj	63044	23469	3944	9994	2550	869	1482	4922	6404	47230	74.9159
Babuganj	26993	10554	1271	4332	714	782	650	1646	2296	19949	73.9043
Mehendiganj	55401	18595	4587	9795	2459	1442	2368	2317	4685	41563	75.0221
Gournadi	35420	13794	1507	4934	1041	1318	391	3476	3867	26461	74.7064
Muladi	31037	10586	2114	6890	1629	467	393	1331	1724	23410	75.4261
Hizla	24315	7174	1631	7107	909	330	545	582	1127	18278	75.1717
Agailjhara	28373	11697	1448	2509	831	796	398	3304	3702	20983	73.9541
Banaripara	27968	11559	1206	3128	1125	1410	415	1972	2387	20815	74.4243

 
