   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:03
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	26563	12515	711	2738	262	1788	1402	1239	2641	20655	77.7585
Kalmakanda	50789	25002	3313	5255	1342	1809	2061	1963	4024	40745	80.2241
Modan	27486	14354	990	2330	456	1203	1295	943	2238	21571	78.4800
Purbadhala	56984	24362	1710	8362	1022	3133	1625	3039	4664	43253	75.9038
Kendua	58212	26356	1874	5860	1767	2443	2566	4744	7310	45610	78.3515
Netrokona Sadar	69074	30129	3761	8691	512	3663	2959	4171	7130	53886	78.0120
Durgapur	45815	16803	1892	7742	1601	2119	1971	3712	5683	35840	78.2277
Barhatta	33740	14593	1470	4628	1142	1393	1413	2489	3902	27128	80.4031
Mohonganj	31310	13404	1048	3363	970	1355	1428	2753	4181	24321	77.6781
Khaliajhuri	17410	6890	1251	2048	304	794	397	1694	2091	13378	76.8409

 
