   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	34500	13789	1359	4274	498	1137	2041	4364	6405	27462	79.6000
Kaharole	35572	13456	521	4380	529	1091	2129	5838	7967	27944	78.5562
Fulbari	36792	15112	1946	2114	549	1416	3724	4251	7975	29112	79.1259
Khanshama	40925	15981	548	5969	443	2010	2162	4925	7087	32038	78.2847
Dinajpur Sadar	99675	38896	7004	14041	1211	3051	7785	8541	16326	80529	80.7916
Hakimpur	20561	7799	1678	2379	502	884	2285	1199	3484	16726	81.3482
Birganj	69595	28267	1599	7889	488	3938	3903	9390	13293	55474	79.7097
Ghoraghat	26080	10981	1304	2495	798	1122	1912	2018	3930	20630	79.1028
Birol	56015	23414	1664	5504	1202	2373	3083	8017	11100	45257	80.7944
Chirir Bandar	64888	28187	1746	7074	590	1674	4376	8648	13024	52295	80.5927
Parbatipur	83222	31922	4642	10092	1595	2329	8569	9427	17996	68576	82.4013
Nawabganj	49559	20688	1537	6549	1096	1722	4353	3501	7854	39446	79.5940
Birampur	36938	14939	1750	2682	1162	1408	4993	2939	7932	29873	80.8734

 
