   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:05
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	48228	16824	1945	10542	1424	1518	422	4069	4491	36744	76.1881
Matlab (South)	43710	15856	2980	9023	829	1575	498	3033	3531	33794	77.3141
Hajiganj	63209	25233	2133	12623	1882	1869	658	4669	5327	49067	77.6266
Chandpur Sadar	73956	28190	3373	13677	2986	3555	1242	4928	6170	57951	78.3588
Kachua	80856	29305	4533	15519	2235	2155	1508	5943	7451	61198	75.6876
Faridganj	83445	32233	5299	13886	2542	3481	695	7050	7745	65186	78.1185
Hemchar	18922	8076	641	3167	448	613	254	1463	1717	14662	77.4865
Motlab (North)	57791	21842	3465	7795	1207	2587	299	5635	5934	42830	74.1119

 
