   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	16133	6268	2008	2659	167	755	564	768	1332	13189	81.7517
Kawkhali	10576	3600	541	1723	299	976	108	604	712	7851	74.2341
Rangamati Sadar	18100	6992	1413	2605	887	841	406	875	1281	14019	77.4530
Baghaichhari	11469	5772	761	1197	400	174	30	515	545	8849	77.1558
Barkal	6720	2662	322	1011	217	63	124	256	380	4655	69.2708
Naniarchar	8557	3589	490	1043	316	506	318	526	844	6788	79.3269
Jurachhari	4072	2026	136	501	157	8	98	130	228	3056	75.0491
Kaptai	11282	4226	1037	1861	270	466	59	742	801	8661	76.7683
Rajasthali	4505	1701	128	697	219	365	162	226	388	3498	77.6471
Belaichhari	4466	1966	96	558	138	160	28	222	250	3168	70.9360

 
