   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:27
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	16962	5850	794	1388	621	17	33	1794	1827	10497	61.8854
Bahubal	28918	10085	1874	2636	1254	604	303	1502	1805	18258	63.1371
Madhabpur	55278	24178	3233	4204	2762	613	1443	3041	4484	39474	71.4100
Lakhai	23873	8041	2134	3075	522	37	38	1414	1452	15261	63.9258
Habiganj Sadar	50343	20939	2983	3919	1700	427	909	2719	3628	33596	66.7342
Baniachhong	46990	16766	4297	4692	1390	67	654	2097	2751	29963	63.7646
Chunarughat	51314	21203	2326	5258	2314	226	1323	2759	4082	35409	69.0046
Nabiganj	47851	14297	1146	6653	3551	1271	1411	2078	3489	30407	63.5452

 
