   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	13339	4503	976	698	175	166	46	788	834	7352	55.1166
Kawkhali	8965	3632	303	956	266	147	9	734	743	6047	67.4512
Rangamati Sadar	16210	6092	786	1910	818	384	40	1152	1192	11182	68.9821
Baghaichhari	11002	5252	327	557	481	1	30	407	437	7055	64.1247
Barkal	5036	2018	100	291	147	23	16	226	242	2821	56.0167
Naniarchar	7345	3286	271	591	281	118	37	699	736	5283	71.9265
Jurachhari	3510	1768	46	229	108	0	4	115	119	2270	64.6724
Kaptai	11582	3569	940	1342	300	7	1	639	640	6798	58.6945
Rajasthali	4521	1379	89	649	229	209	20	260	280	2835	62.7074
Belaichhari	3725	1687	93	235	231	42	2	212	214	2502	67.1678

 
