   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22490	7005	649	6955	336	1088	242	626	868	16901	75.1490
Moheshkhali	56656	23635	1630	10001	2095	3247	2346	1702	4048	44656	78.8195
Coxs Bazar Sadar	80488	27918	6706	13959	2508	3674	2185	3013	5198	59963	74.4993
Ramu	44457	12218	2011	11438	2304	2481	2684	2233	4917	35369	79.5578
Chakaria	80159	30243	4037	20057	2501	3733	1582	3871	5453	66024	82.3663
Ukhiya	37463	15016	1766	8001	511	2115	750	934	1684	29093	77.6580
Teknaf	47643	14624	2585	14422	573	1211	1474	1126	2600	36015	75.5935
Pekua	31275	10459	703	8485	377	1483	575	925	1500	23007	73.5635

 
