   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	119142	32836	11112	18153	6021	1490	555	7757	8312	77924	65.4043
Nasirnagar	51183	16550	3142	4192	627	235	83	4118	4201	28947	56.5559
Nabinagar	76918	21220	7326	10755	2453	356	256	5742	5998	48108	62.5445
Kashba	57623	18876	5334	8265	2276	589	374	3795	4169	39509	68.5646
Sarail	45554	14088	4316	5628	1276	834	304	2328	2632	28774	63.1646
Bancharampur	49833	12324	2221	8923	1939	495	149	3450	3599	29501	59.1997
Akhaura	25603	9162	1776	3962	780	292	90	1736	1826	17798	69.5153
Ashuganj	24724	6533	2953	4263	1720	215	44	1650	1694	17378	70.2880

 
