   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	44234	14374	1242	8876	1496	215	309	2908	3217	29420	66.5099
Matlab (South)	41185	12434	1913	9694	622	324	330	2384	2714	27701	67.2599
Hajiganj	57843	21369	1889	11088	1461	497	380	3181	3561	39865	68.9193
Chandpur Sadar	66287	24441	1867	12846	1391	819	726	4106	4832	46196	69.6909
Kachua	73118	25166	2811	13752	1278	665	926	4311	5237	48909	66.8905
Faridganj	77575	29538	3479	12306	1480	837	444	5218	5662	53302	68.7103
Hemchar	17945	7006	466	2888	536	330	103	1471	1574	12800	71.3291
Motlab (North)	55363	19164	2134	8332	1021	360	209	6143	6352	37363	67.4873

 
