   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	17256	6524	897	1377	591	14	48	1842	1890	11293	65.4439
Bahubal	30422	11383	2170	2795	1333	575	328	1662	1990	20246	66.5505
Madhabpur	54847	24770	3283	3984	2489	635	1637	3044	4681	39842	72.6421
Lakhai	24082	8706	2407	3224	531	36	49	1570	1619	16523	68.6114
Habiganj Sadar	52191	23362	3704	4504	1644	423	1140	3069	4209	37846	72.5144
Baniachhong	47969	18047	4660	5027	1450	83	812	2254	3066	32333	67.4039
Chunarughat	52883	23058	2832	5736	2385	227	1825	2790	4615	38853	73.4697
Nabiganj	48924	17255	1648	7160	3538	1223	1825	2335	4160	34984	71.5068

 
