   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	90804	32817	16491	11676	2050	2318	2647	3266	5913	71265	78.4822
Dumuria	63231	25382	3535	9204	1681	2488	3322	6276	9598	51888	82.0610
Khulna Sadar	92868	31797	18519	14886	2414	3132	3634	2632	6266	77014	82.9285
Dacope	30619	14758	996	3764	352	559	609	2816	3425	23854	77.9059
Terokhada	25346	10162	2468	2409	1085	1328	899	1206	2105	19557	77.1601
Fultala	27196	9965	2736	4995	830	1155	1483	2021	3504	23185	85.2515
Batiaghata	36990	14731	2039	5231	1965	668	1937	1843	3780	28414	76.8154
Paikgachha	56018	24750	1485	7808	1061	2550	1657	5296	6953	44607	79.6298
Rupsha	36610	14204	2227	4698	1292	789	1910	2562	4472	27682	75.6132
Koyra	39481	21652	1467	3743	511	1050	1381	2550	3931	32354	81.9483

 
