   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	21600	8437	597	5582	422	62	58	490	548	15648	72.4444
Moheshkhali	47241	19356	1052	6164	762	209	1071	1658	2729	30272	64.0799
Coxs Bazar Sadar	69949	22566	5188	9758	2298	1308	1535	2436	3971	45089	64.4598
Ramu	38603	11261	1974	8343	2106	310	1353	1621	2974	26968	69.8599
Chakaria	65838	25218	2593	13784	1981	329	123	2998	3121	47026	71.4268
Ukhiya	13605	5792	589	1674	185	80	128	420	548	8868	65.1819
Teknaf	27336	7754	936	5997	323	348	260	661	921	16279	59.5515
Pekua	13534	4551	563	2582	405	46	91	766	857	9004	66.5287

 
