   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33490	14057	1319	3994	366	791	1920	4132	6052	26579	79.3640
Kaharole	34529	13332	514	4113	629	907	1943	5393	7336	26831	77.7057
Fulbari	36245	15244	1682	2128	445	1428	3410	4015	7425	28352	78.2232
Khanshama	39067	15809	598	5949	420	1159	2021	4586	6607	30542	78.1785
Dinajpur Sadar	95781	37060	6077	12145	1275	2356	8391	8718	17109	76022	79.3706
Hakimpur	19796	8068	1603	2165	332	583	1996	988	2984	15735	79.4858
Birganj	67186	27794	1598	7513	426	3323	3531	8417	11948	52602	78.2931
Ghoraghat	25518	11918	1223	2288	710	713	1761	1843	3604	20456	80.1630
Birol	55032	23576	1645	5517	1047	1636	2904	7518	10422	43843	79.6682
Chirir Bandar	63502	28278	1710	6728	521	912	4135	8227	12362	50511	79.5424
Parbatipur	81070	32411	4427	9636	1016	1852	7874	8877	16751	66093	81.5258
Nawabganj	48757	21139	1427	6407	866	1004	3956	3140	7096	37939	77.8124
Birampur	36044	14991	1448	2675	1116	1067	4733	2680	7413	28710	79.6526

 
