   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:05
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	93976	31711	16668	11281	3309	6836	2967	4778	7745	77550	82.5211
Dumuria	64857	24740	4452	10312	1376	3842	2592	5702	8294	53016	81.7429
Khulna Sadar	75692	19764	14884	12387	2402	3781	3730	3484	7214	60432	79.8393
Dacope	31346	14499	1232	3343	269	2466	609	2809	3418	25227	80.4792
Terokhada	26145	9830	2219	2773	1054	1685	942	1637	2579	20140	77.0319
Fultala	27854	8660	3247	4273	779	1475	1417	2242	3659	22093	79.3172
Batiaghata	38705	16317	2876	5064	1510	2165	1604	1754	3358	31290	80.8423
Paikgachha	58217	23844	1730	8081	1187	3404	1837	6364	8201	46447	79.7825
Rupsha	38068	14178	2873	4118	1364	2051	1941	3432	5373	29957	78.6934
Koyra	40863	20501	1498	3882	825	2430	1411	2834	4245	33381	81.6900

 
