   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	82125	30980	7001	14081	1686	3518	1594	3617	5211	62477	76.0755
Uzirpur	46316	19195	2178	6033	1168	2724	749	3641	4390	35688	77.0533
Bakerganj	64439	24276	3924	10484	2713	1590	1657	5422	7079	50066	77.6952
Babuganj	27199	10644	1314	4119	809	1157	630	1709	2339	20382	74.9366
Mehendiganj	51032	16831	4192	9337	1865	1769	2426	1730	4156	38150	74.7570
Gournadi	35205	14403	1778	5186	1003	1481	429	3641	4070	27921	79.3098
Muladi	31302	9934	2127	6980	1456	749	454	1412	1866	23112	73.8355
Hizla	24496	7326	2174	7231	1010	436	668	626	1294	19471	79.4864
Agailjhara	28446	11909	1522	2616	827	1044	409	3228	3637	21555	75.7752
Banaripara	28758	11289	1213	3120	1286	2085	530	2063	2593	21586	75.0609

 
