   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	17481	5579	1343	1748	548	474	463	1505	1968	11660	66.7010
Gowainghat	50985	13095	3247	10199	2922	1613	1531	5671	7202	38278	75.0770
Jakiganj	34541	9477	3364	4723	1994	1983	1816	2246	4062	25603	74.1235
Jaintapur	28359	9079	2022	6414	1118	1002	853	1781	2634	22269	78.5253
Balaganj	49343	13799	4638	7626	1603	2334	1092	5875	6967	36967	74.9184
Golapganj	46421	15293	6633	3613	1600	2046	1165	5114	6279	35464	76.3965
Sylhet Sadar	92063	32084	8892	11273	1798	5511	1912	7792	9704	69262	75.2333
Biani Bazar	34751	10562	4035	3161	2091	697	1249	3052	4301	24847	71.5001
Kanaighat	46398	13254	4001	8764	2155	1483	2548	1898	4446	34103	73.5010
Biswanath	29699	9765	3426	2535	466	1054	648	3830	4478	21724	73.1472
Companiganj	27128	8567	1652	4625	1001	1387	186	2677	2863	20095	74.0748
South Shurma	52535	17216	5810	7343	1401	2466	1269	4548	5817	40053	76.2406

 
