   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	55540	21468	3103	11209	2182	703	1161	3139	4300	42965	77.3587
Rayganj	64724	31277	2146	10107	2180	595	1501	2159	3660	49965	77.1970
Tarash	43629	21497	1425	5826	1021	738	1494	1137	2631	33138	75.9541
Sirajganj Sadar	90170	38707	7348	16839	2726	684	1509	2276	3785	70089	77.7298
Kamarkhand	27303	11551	1323	5149	1218	391	312	887	1199	20831	76.2956
Chouhali	22048	9315	1203	3562	1114	397	267	416	683	16274	73.8117
Ullahpara	122581	53075	6612	23551	3070	1499	2122	4279	6401	94208	76.8537
Belkuchi	57650	27935	4401	5499	1973	252	750	1156	1906	41966	72.7944
Shazadpur	121372	44996	8943	27156	4328	952	345	3797	4142	90517	74.5782

 
