   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	34684	13822	1354	4207	538	1216	2059	4455	6514	27651	79.7226
Kaharole	35764	13336	525	4443	506	1304	2139	5909	8048	28162	78.7440
Fulbari	36879	15255	1986	2042	523	1446	3738	4214	7952	29204	79.1887
Khanshama	41438	16035	569	5901	451	2193	2240	5037	7277	32426	78.2518
Dinajpur Sadar	99844	38703	6934	14384	1213	3234	7848	8612	16460	80928	81.0544
Hakimpur	20635	7762	1642	2304	498	933	2346	1232	3578	16717	81.0128
Birganj	70030	28559	1623	7896	484	3871	3940	9510	13450	55883	79.7987
Ghoraghat	26117	10834	1305	2560	843	1236	1981	2030	4011	20789	79.5995
Birol	56062	23403	1675	5444	1185	2474	3070	8028	11098	45279	80.7659
Chirir Bandar	65200	28301	1734	7061	616	1937	4380	8642	13022	52671	80.7837
Parbatipur	83562	30217	4412	11775	1621	2268	8554	9307	17861	68154	81.5610
Nawabganj	49707	20628	1592	6591	1138	1814	4456	3568	8024	39787	80.0431
Birampur	37089	14972	1781	2654	1154	1464	5057	3009	8066	30091	81.1319

 
