   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	91092	32428	16806	11521	1781	2339	2486	3347	5833	70708	77.6226
Dumuria	63562	25460	3572	9792	1572	2457	3113	6079	9192	52045	81.8807
Khulna Sadar	93000	30570	17877	14407	2246	3062	3511	2564	6075	74237	79.8247
Dacope	30485	14654	1006	3604	312	627	611	2741	3352	23555	77.2675
Terokhada	25520	10030	2516	2383	1080	1327	925	1256	2181	19517	76.4773
Fultala	27078	9728	2760	4743	714	1112	1442	2002	3444	22501	83.0970
Batiaghata	36880	15094	1961	4999	1859	890	1764	1740	3504	28307	76.7543
Paikgachha	55694	23372	1450	7496	1043	2553	1726	5479	7205	43119	77.4213
Rupsha	36737	14529	2325	4416	1207	928	1738	2562	4300	27705	75.4144
Koyra	39734	20755	1253	3337	456	1063	1462	2682	4144	31008	78.0390

 
