   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	17743	6507	1622	1990	628	506	476	1566	2042	13295	74.9310
Gowainghat	51475	13358	3303	10441	2963	1779	1561	5845	7406	39250	76.2506
Jakiganj	34736	9721	3420	4900	2003	2156	1846	2353	4199	26399	75.9990
Jaintapur	28852	9295	2037	6592	1060	1012	815	1776	2591	22587	78.2857
Balaganj	49677	13842	4778	7736	1531	2417	1124	6004	7128	37432	75.3508
Golapganj	46867	15584	6700	3645	1595	2219	1180	5266	6446	36189	77.2164
Sylhet Sadar	93725	33825	8323	11966	1867	5689	2030	8171	10201	71871	76.6828
Biani Bazar	34904	10970	4120	3204	2060	847	1234	3150	4384	25585	73.3011
Kanaighat	46688	13808	4098	8885	1414	1573	2596	1995	4591	34369	73.6142
Biswanath	30037	10064	3532	2692	534	1159	679	3997	4676	22657	75.4303
Companiganj	27196	8701	1714	4727	928	1442	199	2796	2995	20507	75.4045
South Shurma	53141	17988	6044	7413	1424	2491	1275	4681	5956	41316	77.7479

 
