   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	32581	13697	1056	3130	186	684	1349	4134	5483	24236	74.3869
Kaharole	32168	13318	492	3375	412	459	1265	4891	6156	24212	75.2673
Fulbari	34829	15236	1284	1557	457	965	2295	4197	6492	25991	74.6246
Khanshama	35122	16532	382	3621	317	916	1306	4281	5587	27355	77.8857
Dinajpur Sadar	91179	38437	6293	9685	906	1666	5192	7410	12602	69589	76.3213
Hakimpur	18457	8460	1043	1435	256	387	1339	1020	2359	13940	75.5269
Birganj	60877	28424	1280	5415	517	1062	2559	7263	9822	46520	76.4164
Ghoraghat	24116	12061	1179	1387	561	156	1229	1561	2790	18134	75.1949
Birol	53307	25901	1132	3586	513	906	2075	6053	8128	40166	75.3485
Chirir Bandar	59619	28657	812	4221	385	986	2753	7982	10735	45796	76.8144
Parbatipur	75236	31458	3471	9600	656	1259	4011	8678	12689	59133	78.5967
Nawabganj	46489	22439	1005	3998	769	408	2526	2446	4972	33591	72.2558
Birampur	34529	15348	1142	1937	1145	627	3128	2619	5747	25946	75.1426

 
