   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:29
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	102755	35328	10071	18090	2819	2635	1209	5111	6320	75263	73.2451
Chouddagram	80300	26042	2600	14239	1604	815	326	5534	5860	51160	63.7111
Barura	76105	30943	2649	12367	1527	717	808	4394	5202	53405	70.1728
Laksham	58532	22854	2498	9627	575	279	269	3507	3776	39609	67.6707
Burichong	63688	23715	3613	8807	2445	1778	615	4475	5090	45448	71.3604
Brahmanpara	36846	11680	1666	4998	1293	871	390	2962	3352	23860	64.7560
Homna	35906	10203	2277	6998	2226	484	192	2216	2408	24596	68.5011
Muradnagar	101876	34145	6954	14183	3931	311	690	7218	7908	67432	66.1903
Debidwar	85268	32275	4684	11512	2526	839	673	5299	5972	57808	67.7957
Daudkandi	63942	19909	3827	11256	2691	1070	399	5076	5475	44228	69.1689
Chandina	69481	25073	3101	11365	1940	470	1517	3516	5033	46982	67.6185
Nangolkot	68546	18701	4496	12950	1554	990	226	6125	6351	45042	65.7106
Meghna	19224	5185	786	3973	546	128	76	1547	1623	12241	63.6756
Titash	34208	7888	2637	6563	1170	440	223	2658	2881	21579	63.0817
Comilla Sadar South	72131	28046	2596	10325	1377	461	702	4886	5588	48393	67.0904
Monohargonj	42902	15779	2669	5581	724	281	245	3024	3269	28303	65.9713

 
