   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	16580	5210	1378	1650	667	499	479	1412	1891	11295	68.1242
Gowainghat	46959	13295	3353	9284	2630	884	1438	4745	6183	35629	75.8726
Jakiganj	33152	9459	4026	4667	2058	1341	1671	1739	3410	24961	75.2926
Jaintapur	25812	8234	1935	5616	1028	526	696	1410	2106	19445	75.3332
Balaganj	48113	13272	4223	7159	1778	2298	981	5128	6109	34839	72.4108
Golapganj	43843	14573	6451	3458	1321	1148	996	4386	5382	32333	73.7472
Sylhet Sadar	81306	29113	9451	9657	1791	2965	1598	5524	7122	60099	73.9171
Biani Bazar	33645	10146	3925	3467	2446	386	1121	2429	3550	23920	71.0953
Kanaighat	46562	12973	4139	8522	2641	776	2317	1494	3811	32862	70.5769
Biswanath	30057	10698	3504	2662	779	980	577	3618	4195	22818	75.9158
Companiganj	25619	8346	1830	5032	1031	874	150	2086	2236	19349	75.5260
South Shurma	46303	15307	4798	6391	1429	1604	1123	3782	4905	34434	74.3667

 
