   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	52882	22077	4093	9159	1711	1861	2465	4408	6873	45774	86.5588
Fakirhat	29680	11450	2128	4521	2438	714	885	3313	4198	25449	85.7446
Sarankhola	20575	7513	1338	4672	950	331	1291	633	1924	16728	81.3026
Morralganj	62306	27113	3529	10470	2808	831	3222	2939	6161	50912	81.7128
Kachua	19848	7734	1514	2838	914	1082	1148	1380	2528	16610	83.6860
Mollahat	26207	10127	1808	3365	1287	409	859	1730	2589	19585	74.7319
Rampal	32923	15450	2465	2741	984	1102	1717	2378	4095	26837	81.5144
Chitalmari	26525	9114	1998	4725	639	666	730	1666	2396	19538	73.6588
Mongla	25991	11994	2481	2969	532	699	1585	1482	3067	21742	83.6520

 
