   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	81604	30676	6890	13714	1729	3073	1606	3469	5075	61157	74.9436
Uzirpur	45893	18877	2055	6322	1127	2209	730	3582	4312	34902	76.0508
Bakerganj	63720	23547	3801	10077	2728	1044	1538	5367	6905	48102	75.4896
Babuganj	27378	10840	1300	4257	768	822	656	1694	2350	20337	74.2823
Mehendiganj	55473	18481	4775	10107	2274	1602	2681	2208	4889	42128	75.9433
Gournadi	35753	13963	1552	5086	1031	1410	403	3599	4002	27044	75.6412
Muladi	31066	10429	2092	6914	1680	573	398	1398	1796	23484	75.5939
Hizla	24447	7137	1737	7307	983	360	586	588	1174	18698	76.4838
Agailjhara	28548	11787	1463	2585	823	860	401	3345	3746	21264	74.4851
Banaripara	28485	11478	1203	3047	1159	1638	449	1997	2446	20971	73.6212

 
