   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:30
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	53052	20142	2866	10732	1783	560	1230	2776	4006	40089	75.5655
Rayganj	65478	30779	2285	10470	2007	533	1492	2030	3522	49596	75.7445
Tarash	43758	21337	1376	6052	963	581	1509	1055	2564	32873	75.1245
Sirajganj Sadar	86761	34050	6930	16162	2262	504	1511	2042	3553	63461	73.1446
Kamarkhand	27284	11040	1310	4784	1005	313	382	898	1280	19732	72.3208
Chouhali	21130	9709	1305	3298	744	315	258	403	661	16032	75.8732
Ullahpara	120522	50155	6737	23669	2653	1301	2298	4132	6430	90945	75.4593
Belkuchi	60235	27452	5402	6133	1753	263	734	983	1717	42720	70.9222
Shazadpur	115687	42655	7135	22999	2966	818	658	3036	3694	80267	69.3829

 
