   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:23
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	85647	30481	8938	8573	2543	1433	472	9381	9853	61821	72.1812
Boalmari	49783	17160	3005	7970	3123	231	888	3208	4096	35585	71.4802
Bhanga	47180	18468	3363	4791	2465	173	762	3954	4716	33976	72.0136
Char Bhadrashion	12149	3262	1456	1295	587	225	96	948	1044	7869	64.7708
Nagarkanda	62221	22715	5215	6945	2708	624	455	3422	3877	42084	67.6363
Sadarpur	32115	9909	3396	3571	1235	388	128	2458	2586	21085	65.6547
Alphadanga	23761	9387	1552	3061	1029	25	531	1276	1807	16861	70.9608
Modhukhali	39684	16258	2402	3570	1408	258	616	3667	4283	28179	71.0085

 
