   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:27
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	120959	34072	11378	20281	6990	1956	659	8416	9075	83752	69.2400
Nasirnagar	51493	18058	3604	5212	751	519	241	4455	4696	32840	63.7757
Nabinagar	77786	21944	7356	10979	2468	403	312	5883	6195	49345	63.4369
Kashba	57184	19201	5396	9100	2709	652	398	4050	4448	41506	72.5832
Sarail	46062	14734	4696	6763	1945	994	437	2738	3175	32307	70.1381
Bancharampur	51143	12468	2457	10487	2141	747	163	3824	3987	32287	63.1308
Akhaura	26030	9261	1743	4409	882	380	135	1880	2015	18690	71.8018
Ashuganj	26430	7024	3498	4538	2056	254	61	2021	2082	19452	73.5982

 
