   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	109964	45753	18888	12414	1861	1408	2061	2515	4576	84900	77.2071
Dumuria	62267	25959	3440	6974	1621	1865	3179	5722	8901	48760	78.3079
Khulna Sadar	106354	45249	13556	21557	3284	1527	1661	1252	2913	88086	82.8234
Dacope	30741	16226	1087	3856	445	198	497	2784	3281	25093	81.6271
Terokhada	24512	10377	2715	2808	1123	874	711	1009	1720	19617	80.0302
Fultala	26544	10110	2520	4751	706	858	1279	1746	3025	21970	82.7682
Batiaghata	35479	14551	2025	4967	1793	466	1650	1609	3259	27061	76.2733
Paikgachha	54632	26683	1571	7421	954	901	1270	4392	5662	43192	79.0599
Rupsha	35731	14316	2416	4876	1265	537	1699	2109	3808	27218	76.1748
Koyra	38580	21928	1266	3362	493	481	1155	2184	3339	30869	80.0130

 
