   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	84535	29198	8064	14559	2304	2001	2303	5934	8237	64363	76.1377
Chouddagram	84367	31097	3793	16744	2782	1469	774	6977	7751	63636	75.4276
Barura	82043	31978	4400	15679	2486	2218	1752	5347	7099	63860	77.8372
Laksham	53609	22418	2783	9547	562	584	439	4426	4865	40759	76.0301
Burichong	61418	24159	5321	8404	2181	2790	1770	4441	6211	49066	79.8886
Brahmanpara	38952	14008	2298	6273	1488	1483	599	3897	4496	30046	77.1360
Homna	38731	11667	3367	8013	2183	622	369	2695	3064	28916	74.6585
Muradnagar	106293	38034	8673	18743	4020	2306	869	8390	9259	81035	76.2374
Debidwar	89885	35463	6501	15192	3124	1482	1146	6858	8004	69766	77.6170
Daudkandi	68911	22400	5056	12707	3218	1728	812	6719	7531	52640	76.3884
Chandina	73510	27612	4140	13599	2097	928	2302	4206	6508	54884	74.6620
Nangolkot	73186	23192	5872	14594	1765	1646	283	7567	7850	54919	75.0403
Meghna	21091	6820	1309	5238	589	286	104	1964	2068	16310	77.3316
Titash	35796	9892	3211	7471	1599	958	409	3668	4077	27208	76.0085
Comilla Sadar South	78991	33017	4086	12832	1839	1471	1341	5855	7196	60441	76.5163
Monohargonj	46312	17668	3686	7337	860	549	383	4159	4542	34642	74.8013

 
