   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	15124	5132	1356	1931	558	2087	831	790	1621	12685	83.8733
Kawkhali	11892	4647	811	2205	509	1078	251	702	953	10203	85.7972
Rangamati Sadar	19837	7302	1528	2840	1623	1940	596	868	1464	16697	84.1710
Baghaichhari	11650	5689	810	1377	663	610	56	571	627	9776	83.9142
Barkal	7287	3100	397	1269	403	380	310	262	572	6121	83.9989
Naniarchar	9057	3710	483	1284	345	783	432	542	974	7579	83.6811
Jurachhari	4375	1918	269	557	232	306	218	137	355	3637	83.1314
Kaptai	11008	4013	1048	2049	252	848	110	706	816	9026	81.9949
Rajasthali	4697	1962	114	637	166	660	182	156	338	3877	82.5420
Belaichhari	4890	2368	164	715	159	406	21	254	275	4087	83.5787

 
