   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	52687	19921	4269	8361	1347	841	520	4153	4673	39412	74.8040
Begumganj	106942	39870	8027	18800	4319	1340	906	9246	10152	82508	77.1521
Companiganj	47772	16169	3421	6706	1882	808	910	2678	3588	32574	68.1864
Sudharam (Sadar)	67042	22012	6074	13310	1701	665	663	5503	6166	49928	74.4727
Hatiya	70927	26737	3555	18198	964	310	2030	1509	3539	53303	75.1519
Chatkhil	44789	16595	2397	6009	1836	1241	316	3655	3971	32049	71.5555
Subarna Char	49778	16251	5247	9795	646	2140	1061	2740	3801	37880	76.0979
Sonaimuri	63034	25429	4736	9005	1981	523	328	5943	6271	47945	76.0621
Kabirhat	34969	12824	2416	6642	829	666	187	2948	3135	26512	75.8157

 
