   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	79853	28272	4963	11715	1598	1473	955	3792	4747	52768	66.0814
Uzirpur	45004	18210	1354	5320	1047	459	491	3696	4187	30577	67.9428
Bakerganj	60566	21556	2634	6468	2836	377	870	5784	6654	40525	66.9105
Babuganj	28614	10848	1182	3901	1152	431	465	1618	2083	19597	68.4875
Mehendiganj	53922	19221	3719	5787	2216	444	1779	2623	4402	35789	66.3718
Gournadi	33947	13856	1160	3098	859	390	223	3263	3486	22849	67.3079
Muladi	33143	12015	2540	4571	1667	283	211	1461	1672	22748	68.6359
Hizla	22613	7773	1474	3512	811	188	256	611	867	14625	64.6752
Agailjhara	27444	11772	1277	2007	1109	290	152	3748	3900	20355	74.1692
Banaripara	27229	11126	961	2584	1297	209	182	1764	1946	18123	66.5577

 
