   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	20286	7476	485	4621	350	119	33	353	386	13437	66.2378
Moheshkhali	43975	17673	675	3696	712	179	658	1540	2198	25133	57.1529
Coxs Bazar Sadar	66161	22177	4219	8271	2088	1123	1008	2259	3267	41145	62.1892
Ramu	37703	11037	1799	6480	2044	284	975	1517	2492	24136	64.0161
Chakaria	64855	25466	2617	9727	1866	417	79	2835	2914	43007	66.3125
Ukhiya	13003	4735	521	935	146	83	71	376	447	6867	52.8109
Teknaf	32348	9813	1073	4353	2111	392	210	709	919	18661	57.6883
Pekua	11954	4396	241	1218	276	32	38	621	659	6822	57.0688

 
