   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	92698	33978	17485	12659	2238	3358	2827	3830	6657	76375	82.3912
Dumuria	64980	24946	3922	10524	1628	3169	3052	6515	9567	53756	82.7270
Khulna Sadar	75503	26514	12081	9718	2400	3582	3686	3105	6791	61086	80.9054
Dacope	30880	14784	1104	3529	268	1222	653	2811	3464	24371	78.9216
Terokhada	25348	10087	2275	2598	1069	1483	936	1483	2419	19931	78.6295
Fultala	27691	9450	3005	4895	756	1118	1522	2257	3779	23003	83.0703
Batiaghata	37762	15146	2158	5342	1916	1304	1945	1843	3788	29654	78.5287
Paikgachha	57213	23636	1687	8203	1175	3079	1842	6088	7930	45710	79.8944
Rupsha	37284	14752	2500	4606	1313	1565	1773	2860	4633	29369	78.7711
Koyra	40224	20234	1472	3494	625	1436	1556	2834	4390	31651	78.6869

 
